Name,Brand,Category,Image URL,Price,MSRP,Units Available,,455
RESIN CANISTER BRWN,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 17 each,$70,24,,
PAPER MACHE VASE 1 WHT SM,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 46 each,$190,15,,
ORGANIC TRAY BRWN XLG,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Stavros_DecorativeObject_6002927_Brown_ExtraLarge_F-2-2tablet.jpg?v=1721842563,$ 36 each,$150,23,,
ORGANIC TRAY BRWN LG,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/bda38be4-4cb1-4687-b941-565e3a3a4e05.jpg,$ 49 each,$200,14,,
ORGANIC BOWL BRWN MED,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 24 each,$100,28,,
ORGANIC BOWL BRWN LG,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Stavros_CenterpieceBowl_6002926_Brown_Large_F-1-2tablet.jpg?v=1721842557,$ 24 each,$100,18,,
MAHOGONY TORUS BOWL BRWN 26,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/80b69bd4-2e30-4e7f-bbed-3b37dcdd64f4.jpg,$ 61 each,$250,70,,
MAHOGONY TORUS BOWL BRWN 22,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/b9b40da7-cfe2-44a7-9fc2-988bf557e6ae.jpg,$ 73 each,$300,59,,
MAHOGONY TORUS BOWL BRWN 14,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/f2ba1fdf-47c4-4bcb-a7bd-31bff2866f27.jpg,$ 24 each,$100,34,,
MAHOGANY ASYMETRICAL BOWL,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/2160dd2b-5011-4159-8d32-47010565cf43.jpg,$ 78 each,$320,9,,
HANNAH TALL BOWL NAT 12,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Hannah_CenterpieceBowl_6003805_Natural_Medium_F-1-2tablet.jpg?v=1721842561,$ 61 each,$250,64,,
HANNAH TALL BOWL EBONY 12,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Hannah_CenterpieceBowl_6003805_Black_Medium_F_CC-1-2tablet.jpg?v=1721842559,$ 61 each,$250,76,,
FEDIA BOWL 1 TONE BLK,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 22 each,$90,26,,
DECORATIVE TERRACOTTA BOWL BLK,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/96b73c6f-e654-452c-8d1d-b35f5c41518a.jpg,$ 51 each,$210,16,,
COWBELLS NAT,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 24 each,$100,27,,
CALLIOPE SQ TRAY BLK 24,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 85 each,$350,1,,
CALIXTA OVL HNDLE LOW BWL BRWN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Plumosa_TabletopVase_6002983_Taupe_F-1-3mobile.jpg?v=1725386920,$ 24 each,$100,21,,
CALIXTA DBL HNDL TLL BRWN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Plumosa_TabletopVase_6003455_Taupe_F-1-3mobile.jpg?v=1725385801,$ 36 each,$150,14,,
CALIXTA DANCY VASE BRWN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Plumosa_TabletopVase_6003457_Taupe_F-1-3mobile.jpg?v=1725385766,$ 12 each,$50,17,,
BRYNN WOODEN CARVED TRAY NAT,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/BrynnWoodenCarvedTray-6002271-Natural-20_Lx8_W-P01-tablet.jpg?v=1697835629,$ 51 each,$210,21,,
BRONWEN POT BRWN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Fedia_TabletopVase_6003007_Brown_F-1-3mobile_ecb71820-fa80-4f8c-82df-06cc31f5d35a.jpg?v=1707419366,$ 24 each,$100,2,,
BOWL W HNDLES WHT PLAST 30X26,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/0fb93550-43fc-4019-9ad1-c5d4c9897e1a.jpg,$ 85 each,$350,38,,
BOWL W HNDLES EBONY30X26,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/AlexiOblongWoodBowl-6002226-Black-OneSize-P01-tablet-1.jpg?v=1696260323,$ 85 each,$350,84,,
BOWL W HANDLES WHTE PLASTER,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/AlexiTrough-6002230-White-OneSize-P01-tablet.jpg?v=1697835611,$ 134 each,$550,26,,
BOWL W HANDLES EBONY 42X17,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/AlexiWoodTrough-6002227-Black-OneSize-P01-tablet-1.jpg?v=1697835620,$ 146 each,$600,74,,
BOWL W HANDLES EBONY 17,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/ffd80ce6-73e3-4ed7-be7a-8c7254956027.jpg,$ 49 each,$200,5,,
ANTIQUE POT BLK WHT FN45J,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 24 each,$100,20,,
ANTIQUE POT BLK WHT FN45H,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/BecciaVase-6002535-Black_White-OneSize-P01-tablet.jpg?v=1695852257,$ 36 each,$150,58,,
ANTIQUE POT BLK WHT FN45F,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 36 each,$150,33,,
ANTIQUE POT BLK WHT FN45E,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/BecciaVase6002532TabletPO1.png?v=1695852245,$ 36 each,$150,36,,
ANTIQUE POT BLK WHT FN45D,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/b18be51c.png?v=1695852264,$ 36 each,$150,17,,
ANTIQUE POT BLK WHT FN45C,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 36 each,$150,48,,
ANTIQUE POT BLK WHT FN45B,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/7a2aeb5a.png?v=1695852278,$ 36 each,$150,30,,
ANDROMEDA BOWL 2 WHT SM,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 32 each,$130,6,,
ANDROMEDA BOWL 2 BLK SM,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Andromeda_CenterpieceBowl_6003219_White_F-2-2tablet.jpg?v=1721842565,$ 36 each,$150,7,,
ANDROMEDA BOWL 1 WHT LG,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/7b0e3c1b-7dc0-45dc-b0c3-8b84fe38e042.png,$ 39 each,$160,13,,
ANDROMEDA BOWL 1 BLK LG,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 39 each,$160,15,,
2 EARTHWARE VASE HANDLE BLK,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Fedia_TabletopVase_6002979_Black_F-1-2tablet.jpg?v=1725385831,$ 5 each,$20,11,,
2 EARTHWARE TALL HANDLE BLK,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Fedia_TabletopVase_6002978_Black_F-1-3mobile.jpg?v=1725385852,$ 36 each,$150,25,,
2 EARTHWARE BWL HANDLES BLK,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 22 each,$90,59,,
1 EARTHWARE BWL HANDLE WHITE,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Vella_TabletopVase_6002974_White_F-1-2tablet.jpg?v=1707751340,$ 12 each,$50,26,,
1 CERAMIC VASE WHITE,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Vella_TabletopVase_6002976_White_F-1-2tablet.jpg?v=1707752349,$ 24 each,$100,3,,
